GPGPU,BaiduCARD,GPGPU全称General Purpose GPU，即通用计算图形处理器。其中第一个“GP”通用目的（GeneralPurpose）而第二个“GP”则表示图形处理（GraphicProcess），这两个“GP”搭配起来即“通用图形处理”。再加上“U”(Unit)就成为了完整的通用处理器。 人们一直在寻找各种加速图像处理的方法，然而受到CPU本身在浮点计算能力上的限制，对于那些需要高密度计算的图像处理操作，过去传统的在CPU上实现的方法，并没有在处理性能与效率上有很大进步。随着可编程图形处理器单元(GPU)在性能上的飞速发展，利用GPU加速图像处理的技术逐渐成为研究热点。
GPGPU,BaiduTAG,计算机学
GPGPU,中文名,通用计算图形处理器
GPGPU,外文名,General Purpose GPU
GPGPU,用途,加速图像处理
GPGPU,英文简称,GPGPU
GSSAPI,中文名,应用程序接口
H41H升降式止回阀,设计与制造,API
IBM SAS 连线(25R8062),产品类型,SAN
IC授课系统,特点,虚拟化
IDC业务,简称,IDC
IDC大会,实质,云计算
IDC托管商,类别,互联网数据中心
IDC机房,简称,IDC
IDC（一、互联网数据中心）,中文名,互联网数据中心
IDC（一、互联网数据中心）,外文名,IDC
IDC（二、国际数据公司）,缩写,IDC
IDC（互联网数据中心）,中文名,互联网数据中心
IDC（六、智能磁盘控制器）,外文名,IDC
IDC（指电感的额定电流）,中文名,IDC
IP SAN,外文名,SAN
IaaS,BaiduCARD,IaaS（Infrastructure as a Service），即基础设施即服务。|||消费者通过Internet 可以从完善的计算机基础设施获得服务。这类服务称为基础设施即服务。基于 Internet 的服务（如存储和数据库）是 IaaS的一部分。Internet上其他类型的服务包括平台即服务（Platform as a Service，PaaS）和软件即服务（Software as a Service，SaaS）。PaaS提供了用户可以访问的完整或部分的应用程序开发，SaaS则提供了完整的可直接使用的应用程序，比如通过 Internet管理企业资源。
IaaS,BaiduTAG,软件
IaaS,BaiduTAG,科技
IaaS,BaiduTAG,互联网
IaaS,BaiduTAG,计算机学
IaaS,中文名,基础设施即服务
IaaS,外文名,Infrastructure as a Service
IaaS,属性,云计算服务模式
IaaS,应用学科,网络存储 网络服务
IaaS,简称,IAAS
JDT（老牌德国吊索具生产商）,类型,API
JNDI,属性,API
Lanisky,产品服务,IDC
NoSQL,BaiduTAG,云计算
OneDrive,BaiduCARD,2014年1月，美国微软公司正式宣布SkyDrive更名为OneDrive。|||微软在YouTube宣布将旗下的云存储服务SkyDrive更名为OneDrive，是为了解决与英国天空广播公司的商标雷同案件。 |||2014年2月19日，微软正式宣布OneDrive云存储服务上线，支持100多种语言，面向全球替代微软SkyDrive。 2014年3月5日，OneDrive正式登陆黑莓BB10，支持Z10/Z30/Q5/Q10等机型。
OneDrive,BaiduTAG,游戏
OneDrive,BaiduTAG,互联网
OneDrive,BaiduTAG,软件
OneDrive,上线日期,2014-02-19
OneDrive,发行商,Microsoft（微软）
OneDrive,外文名,OneDrive
OneDrive,开发商,Microsoft（微软）
OneDrive,支持平台,Android
OneDrive,支持平台,iOS
OneDrive,支持平台,PC
OneDrive,支持平台,Mac
OneDrive,支持平台,WP
OneDrive,支持平台,XBOX
OpenMobster,适用领域范围,云计算
OpenStack,BaiduCARD,"OpenStack是一个由NASA（美国国家航空航天局）和Rackspace合作研发并发起的，以Apache许可证授权的自由软件和开放源代码项目。|||OpenStack是一个开源的云计算管理平台项目，由几个主要的组件组合起来完成具体工作。OpenStack支持几乎所有类型的云环境，项目目标是提供实施简单、可大规模扩展、丰富、标准统一的云计算管理平台。OpenStack通过各种互补的服务提供了基础设施即服务（IaaS）的解决方案，每个服务提供API以进行集成。|||OpenStack是一个旨在为公共及私有云的建设与管理提供软件的开源项目。它的社区拥有超过130家企业及1350位开发者，这些机构与个人都将OpenStack作为基础设施即服务（IaaS）资源的通用前端。OpenStack项目的首要任务是简化云的部署过程并为其带来良好的可扩展性。本文希望通过提供必要的指导信息，帮助大家利用OpenStack前端来设置及管理自己的公共云或私有云。|||OpenStack云计算平台，帮助服务商和企业内部实现类似于 Amazon EC2 和 S3 的云基础架构服务(Infrastructure as a Service, IaaS)。OpenStack 包含两个主要模块：Nova 和 Swift，前者是 NASA 开发的虚拟服务器部署和业务计算模块；后者是 Rackspace开发的分布式云存储模块，两者可以一起用，也可以分开单独用。OpenStack除了有 Rackspace 和 NASA 的大力支持外，还有包括 Dell、Citrix、 Cisco、 Canonical等重量级公司的贡献和支持，发展速度非常快，有取代另一个业界领先开源云平台 Eucalyptus 的态势。"
OpenStack,BaiduTAG,互联网
OpenStack,BaiduTAG,计算机学
OpenStack,BaiduTAG,软件
OpenStack,中文名,OpenStack云计算管理平台
OpenStack,外文名,OpenStack
OpenStack,开发者,Rackspace
OpenStack,开发者,NASA
OpenStack,编程语言,Python
OpenStack,遵循标准,AMQP
OpenStack,遵循标准,Open
OpenStack,遵循标准,SQLAlchemy
PAAS,简称,PaaS
Platform as a Service,简称,PaaS
ProFrame,基于,SOA
QlikTech,平台,云计算
Rackspace,BaiduCARD,Rackspace （NYSE：RAX）全球三大云计算中心之一，1998年成立，是一家全球领先的托管服务器及云计算提供商，公司总部位于美国，在英国，澳大利亚，瑞士，荷兰及香港设有分部。在全球拥有10个以上数据中心，管理超过10万台服务器。Rackspace的托管服务产品包括专用服务器，电子邮件，SharePoint，云服务器，云存储，云网站等。在服务架构上提供专用托管，公有云，私有云及混合云。
Rackspace,BaiduTAG,公司
Rackspace,中文名,Rackspace
Rackspace,地位,全球三大云计算中心之一
Rackspace,成立于,1998年
Rackspace,核心价值,服务质量上
ReadyNAS 2120,解决方法,虚拟化
ReadyNAS 314,解决方法,虚拟化
ReadyNAS 516,解决方法,虚拟化
Redis,主持人,VMware
RenderBus云渲染农场,理念,云计算
SAN存储区域网络,外文名,SAN
SDN,BaiduCARD,"软件定义网络（Software Defined Network, SDN ），是Emulex网络一种新型网络创新架构，是网络虚拟化的一种实现方式，其核心技术OpenFlow通过将网络设备控制面与数据面分离开来，从而实现了网络流量的灵活控制，使网络作为管道变得更加智能。"
SDN,BaiduTAG,计算机学
SDN,BaiduTAG,互联网
SDN,中文名,软件定义网络
SDN,外文名,Software Defined Network
SDN,应用领域,计算机
SDN,简称,SDN
SDN,类别,堆叠SDN
SDN,类别,APISDN
SDN,类别,Open SDN
SOA（化学术语）,缩写,SOA
SOA（北美精算师考试）,外文名,SOA
SOA（国家海洋局（State Oceanic Administration））,中文名,SOA
SOA（心理学实验术语）,缩写,SOA
SWIFT（云端运算‎软件）,外文名,OpenStack
SuperWaba,组成,虚拟机
TOG（非盈利组织The Open Group）,BaiduTAG,SOA
TTS模式,后改称,SaaS
TrackMouseEvent,适用领域范围,API
UAP,功能,云计算
VMware,BaiduCARD,"VMware（中文名威睿”，纽约证券交易所“代码：VMW） 虚拟机软件，是全球桌面到数据中心虚拟化解决方案的领导厂商。全球不同规模的客户依靠VMware来降低成本和运营费用、确保业务持续性、加强安全性并走向绿色。2008年，VMware年收入达到19亿美元，拥有逾150,000的用户和接近22,000多家合作伙伴，是增长最快的上市软件公司之一。VMware总部设在加利福尼亚州的帕罗奥多市（Palo Alto）。||| VMware（纽约证交所代码：VMW）在虚拟化和云计算基础架构领域处于全球领先地位，所提供的经客户验证的解决方案可通过降低复杂性以及更灵活、敏捷地交付服务来提高IT效率。VMware使企业可以采用能够解决其独有业务难题的云计算模式。VMware提供的方法可在保留现有投资并提高安全性和控制力的同时，加快向云计算的过度。 VMware拥有 400,000多家客户和55,000多家合作伙伴，它的解决方案可帮助各种规模的组织降低成本、提高业务灵活性并确保选择自由。"
VMware,BaiduTAG,计算机学
VMware,BaiduTAG,科技
VMware,BaiduTAG,公司
VMware,公司名称,威睿
VMware,外文名称,VMware
VMware,子公司,Nicira
VMware,年营业额,38亿美元（2011年）
VMware,总部地点,美国加利福尼亚州帕罗奥多市
VMware,成立时间,1998年
VMware,所属公司,EMC
VMware,经营范围,各类计算机虚拟化软件研发与销售
VMware Data Recovery,另外功能,虚拟机
VMware Infrastructure Enterprise for 2 processors 企业版,功能,虚拟化平台
VMware Infrastructure Standard for 2 processors 标准版,功能,虚拟化平台
VMware vSphere,属性,虚拟化平台
"VMware,Citrix和Microsoft虚拟化技术详解与应用实践",书名,VMware
VMware、Citrix和Microsoft虚拟化技术详解与应用实践,书名,VMware
VPC,BaiduTAG,电子产品
VPC,BaiduTAG,科技
Vocchio 视频云处理平台,视频托管,负载均衡
WebQQ3.0,操作系统,云服务
Windows Azure,BaiduCARD,Windows Azure是微软基于云计算的操作系统，现在更名为“Microsoft Azure”，和Azure Services Platform一样，是微软“软件和服务”技术的名称。Windows Azure的主要目标是为开发者提供一个平台，帮助开发可运行在云服务器、数据中心、Web和PC上的应用程序。云计算的开发者能使用微软全球数据中心的储存、计算能力和网络基础服务。Azure服务平台包括了以下主要组件：Windows Azure；Microsoft SQL数据库服务，Microsoft .Net服务；用于分享、储存和同步文件的Live服务；针对商业的Microsoft SharePoint和Microsoft Dynamics CRM服务。|||Azure是一种灵活和支持互操作的平台，它可以被用来创建云中运行的应用或者通过基于云的特性来加强现有应用。它开放式的架构给开发者提供了Web应用、互联设备的应用、个人电脑、服务器、或者提供最优在线复杂解决方案的选择。Windows Azure以云技术为核心，提供了软件+服务的计算方法。 它是Azure服务平台的基础。Azure能够将处于云端的开发者个人能力，同微软全球数据中心网络托管的服务，比如存储、计算和网络基础设施服务，紧密结合起来。|||微软会保证Azure服务平台自始至终的开放性和互操作性。我们确信企业的经营模式和用户从Web获取信息的体验将会因此改变。最重要的是，这些技术将使我们的用户有能力决定，是将应用程序部署在以云计算为基础的互联网服务上，还是将其部署在客户端，或者根据实际需要将二者结合起来。
Windows Azure,BaiduTAG,软件
Windows Azure,BaiduTAG,计算机学
Windows Azure,BaiduTAG,操作系统
Windows Azure,原版名称,Microsoft Azure
Windows Azure,发行商,微软（Microsoft）
Windows Azure,发行日期,2008年10月27日
Windows Azure,开发商,微软（Microsoft）
Windows Communication Foundation,领域,分布式计算
Xen,BaiduCARD,Xen 是一个开放源代码虚拟机监视器，由剑桥大学开发。它打算在单个计算机上运行多达100个满特征的操作系统。操作系统必须进行显式地修改（“移植”）以在Xen上运行（但是提供对用户应用的兼容性）。这使得Xen无需特殊硬件支持，就能达到高性能的虚拟化。
Xen,实质,开源虚拟化技术
Xen,技术,做准虚拟化
api（应用程序编程接口）,BaiduTAG,API
api（应用程序编程接口）,英文缩写,API
api（活性医药物成分）,简称,API
api（空气污染指数）,简称,API
bindows,对象,API
caas,别名,CaaS
cloudsim,BaiduTAG,云计算
devops,外文名,DevOps
dropbox,类别,云存储
esxi,通过方式,虚拟机
iMos宠物店管理平台,平台,SaaS
icloud,中文名,云服务
icoremail,领域,云计算
java.security,核心,API
jaxm,性质,API
psapi,类别,API
qphone,特点,云存储
saas,外文简称,SaaS
skydrive,BaiduCARD,Windows SkyDrive是由微软公司推出的一项云存储服务，用户可以通过自己的Windows Live账户进行登录，上传自己的图片、文档等到 SkyDrive中进行存储，微软公司于2012年4月23日正式推出了SkyDrive客户端用于下载，同时推出了SkyDrive的付费云存储服务。|||2014年1月27日，为了解决与英国天空广播公司的商标雷同案件，微软宣布SkyDrive更名为OneDrive。|||无论身在何处，你都可以访问你的SkyDrive、你的个人云上的所有内容。 可自动从你的手机、平板电脑、PC 或Mac上获取你的照片、文档和其他重要文件。 总之，你的资料和信息不会受限于任何一台电脑或设备。并且，如果你在使用Windows 8且登录到Microsoft帐户，则可以查看你的所有照片和文件，编辑和共享Office文档或与你所选的任何人共享文档。|||
skydrive,其他名称,OneDrive
sql server 2008,架构,SOA
teamcenter,程序内核,SOA
wds_sl.exe,编写,API
七朵云,类型,云计算
三维设计,特点,虚拟化
上海丰滚信息科技有限公司,经营范围,云计算
上海天云融创计算机科技有限公司,经营范围,云计算
上海市云计算创新展示中心,经营,云计算
上海市杨浦云计算创新基地发展有限公司,经营,云计算
上海招财宝金融服务信息有限公司,对象,云计算
上海林林文化传播有限公司,主要服务,微服务
丙戊酸镁,相关类别,API
中企微营销,内容,微服务
中国云计算安全政策与法律工作组,应用,云计算
中国分布式计算总站,计算方法,分布式计算
中国可信网站应用推进联盟,发起单位,阿里云
中国电信（美洲）有限公司,业务,IDC
中国电子学会物联网专家委员会,相关领域,云计算
中国计算机行业协会云计算专业委员会,特点,云计算
中智科技集团,经营范围,云计算
中维CC,基于,云计算
二维码卫士,基础,云计算
云作战,代表,云计算
云回写,基础,云计算
云存储,BaiduCARD,云存储是在云计算(cloud computing)概念上延伸和发展出来的一个新的概念，是一种新兴的网络存储技术，是指通过集群应用、网络技术或分布式文件系统等功能，将网络中大量各种不同类型的存储设备通过应用软件集合起来协同工作，共同对外提供数据存储和业务访问功能的一个系统。当云计算系统运算和处理的核心是大量数据的存储和管理时，云计算系统中就需要配置大量的存储设备，那么云计算系统就转变成为一个云存储系统，所以云存储是一个以数据存储和管理为核心的云计算系统。简单来说，云存储就是将储存资源放到云上供人存取的一种新兴方案。使用者可以在任何时间、任何地方，透过任何可连网的装置连接到云上方便地存取数据。
云存储,BaiduTAG,计算机学
云存储,BaiduTAG,科技
云存储,中文名,云存储
云存储,外文名,cloud computing
云存储,延生,云计算
云存储,类型,分布式处理
云应用,相关概念,云计算
云数据库,BaiduTAG,计算机术语
云数据库,BaiduTAG,计算机学
云服务,BaiduCARD,云服务 是基于互联网的相关服务的增加、使用和交付模式，通常涉及通过互联网来提供动态易扩展且经常是虚拟化的资源。云是网络、互联网的一种比喻说法。过去在图中往往用云来表示电信网，后来也用来表示互联网和底层基础设施的抽象。云服务指通过网络以按需、易扩展的方式获得所需服务。这种服务可以是IT和软件、互联网相关，也可是其他服务。它意味着计算能力也可作为一种商品通过互联网进行流通。
云服务,BaiduTAG,计算机学
云服务,BaiduTAG,词语
云服务,BaiduTAG,互联网
云服务,中文名,云服务
云服务,功能,互联网服务
云服务,功能,信息传输
云服务,外文名,CLOUD SERVING
云服务,应用领域,互联网
云格格,原理设计,云计算
云概念,基础,云计算
云游戏,基础,云计算
云生活,模式应用,云计算
云盘,技术,云计算
云盘,技术,云存储
云端互通,特点,虚拟化
云端储存,中层,PaaS
云端储存,底层,IaaS
云端运算,别名,云计算
云计算,BaiduCARD,云计算 （cloud computing）是基于互联网的相关服务的增加、使用和交付模式，通常涉及通过互联网来提供动态易扩展且经常是虚拟化的资源。云是网络、互联网的一种比喻说法。过去在图中往往用云来表示电信网，后来也用来表示互联网和底层基础设施的抽象。因此，云计算甚至可以让你体验每秒10万亿次的运算能力，拥有这么强大的计算能力可以模拟核爆炸、预测气候变化和市场发展趋势。用户通过电脑、笔记本、手机等方式接入数据中心，按自己的需求进行运算。 |||对云计算的定义有多种说法。对于到底什么是云计算，至少可以找到100种解释。 现阶段广为接受的是美国国家标准与技术研究院（NIST）定义：云计算是一种按使用量付费的模式，这种模式提供可用的、便捷的、按需的网络访问， 进入可配置的计算资源共享池（资源包括网络，服务器，存储，应用软件，服务），这些资源能够被快速提供，只需投入很少的管理工作，或与服务供应商进行很少的交互。
云计算,BaiduTAG,互联网
云计算,BaiduTAG,计算机术语
云计算,BaiduTAG,计算机学
云计算,BaiduTAG,科技
云计算,BaiduTAG,通信技术
云计算,中文名,云计算
云计算,外文名,Cloud Computing
云计算,推出时间,2006年3月
云计算,特点,超大规模
云读,基础,云计算
云（计算机网络用语）,举例,云计算
互联网数据中心,BaiduCARD,IDC为互联网内容提供商（ICP）、企业、媒体和各类网站提供大规模、高质量、安全可靠的专业化服务器托管、空间租用、网络批发带宽以及ASP、EC等业务。IDC是对入驻（Hosting）企业、商户或网站服务器群托管的场所；是各种模式电子商务赖以安全运作的基础设施，也是支持企业及其商业联盟（其分销商、供应商、客户等）实施价值链管理的平台。 名词解释（业务理解非演讲内容） ICP：互联网信息服务，比如新浪、搜狐、网易。互联网信息服务可分为经营性信息服务和非经营性信息服务两类。
互联网视频会议,核心,云计算
亚马逊EC2,BaiduCARD,亚马逊弹性计算云（EC2，Elastic Compute Cloud）是一个让使用者可以租用云端电脑运行所需应用的系统。EC2借由提供Web服务的方式让使用者可以弹性地运行自己的Amazon机器映像档，使用者将可以在这个虚拟机器上运行任何自己想要的软件或应用程式。提供可调整的云计算能力。它旨在使开发者的网络规模计算变得更为容易。
京东科技IDC,外文名,IDC
亲加通讯云,BaiduTAG,云服务
信维国际,产品,云计算
光速中国,外文名,IDC
全国云计算设计应用大赛,标签,云计算
全程软件,BaiduTAG,云计算
公有云,BaiduCARD,公有云通常指第三方提供商为用户提供的能够使用的云，公有云一般可通过 Internet 使用，可能是免费或成本低廉的，公有云的核心属性是共享资源服务。这种云有许多实例，可在当今整个开放的公有网络中提供服务。
公网视频会议,核心,云计算
分布式,全称,分布式计算
分布式文件系统,相关名词,分布式计算
分布式计算（计算机科学）,中文名,分布式计算
分布式计算（阿蒂雅著图书）,书名,分布式计算
刘其成,研究方向,云计算
北京万虎时代网络科技有限公司,技术,云计算
北京天云聚合科技有限公司,专注领域,云计算
北京市电信IDC机房,缩写,IDC
北京思序软件有限公司,经营范围,云计算
北京易云智力信息技术有限公司,经营范围,云计算
北京智宸天驰科技有限公司,技术支撑,云计算
北京达科特阀门有限公司,产品,API
北京阿里巴巴云计算技术有限公司,经营范围,云计算
北方工业大学云计算研究中心,研究方向,云计算
北美精算学会,简称,SOA
北美精算师,简称,SOA
北美精算师协会,简称,SOA
华月互网,服务类型,IDC
南京大学计算机软件研究所,主要研究方向,分布式计算
卡套针阀,制造标准,API
古城数据中心,BaiduTAG,IDC
同态加密,主要应用,云计算
同步盘,作用,云存储
周博通,程序接口,API
咕咕网盘,功能,云计算
咕咕网盘,功能,云存储
咕咚手环,开发商,百度云
哒咔考勤,运行模式,SaaS
唐朝辉,研究方向,粒计算
四川省物流公共信息平台,融合了,云计算
在线物流软件,简称,SaaS
在线软件,简称,SaaS
在线软件服务,简称,SaaS
地图API,性质,应用程序接口
多租户技术,BaiduCARD,多租户技术（英语：multi-tenancy technology）或称多重租赁技术，是一种软件架构技术，它是在探讨与实现如何于多用户的环境下共用相同的系统或程序组件，并且仍可确保各用户间数据的隔离性。|||由于云计算议题的发烧，在共用的数据中心内如何以单一系统架构与服务提供多数客户端相同甚至可定制化的服务，并且仍然可以保障客户的数据隔离，让多租户技术成为云计算技术下的显学。
多租户技术,BaiduTAG,互联网
多租户技术,BaiduTAG,科技
多租户技术,BaiduTAG,计算机学
多租户技术,BaiduTAG,计算机术语
多租户技术,中文名,多租户技术
多租户技术,外文名,multi-tenancy technology
多租户技术,属性,软件架构技术
多租户技术,或称,多重租赁技术
多租户技术,目的,共用相同的系统或程序组件
多租户技术,要求,确保各用户间数据的隔离性
多路径冗余,实现,负载均衡
天子星,基于,SOA
天津市企商科技发展有限公司,经营范围,IDC
天津赛尔众云信息技术有限公司,经营范围,云计算
天蓝色,外文名,Azure
存储区域,简称,SAN
孙毅（中国科学院计算技术研究所副研究员）,研究方向,云计算
宝德云,平台,IaaS
宝德科技集团股份有限公司,主要业务,IDC
客厅飞屏,技术手段,云计算
小黑屋（强制码字软件）,功能,云存储
山东嘿淘电子商务有限公司,经营范围,云计算
巅峰网,服务,云计算
工业云,经营范围,云计算
工业云服务平台,经营范围,云计算
工作流,适用领域范围,云计算
常州兰翔机械有限责任公司,性质,私有云
平台即服务,BaiduCARD,平台即服务（Platform as a Service，简称PaaS）是一种云计算服务，提供运算平台与解决方案堆栈即服务。在云计算的典型层级中，平台即服务层介于软件即服务与基础设施即服务之间。平台即服务(Platform as a Service，PaaS)是一种无需下载或安装，即可通过因特网发送操作系统和相关服务的模式。由于平台即服务能够将私人电脑中的资源转移至网络云，所以有时它也被称为“云件”(cloudware)。平台即服务是软件即服务(Software as a Service)的延伸。软件即服务是将软件部署为托管服务并通过因特网提供给客户
平台即服务,类型,云计算服务
并行计算,BaiduCARD,并行计算或称平行计算是相对于串行计算来说的。它是一种一次可执行多个指令的算法，目的是提高计算速度，及通过扩大问题求解规模，解决大型而复杂的计算问题。所谓并行计算可分为时间上的并行和空间上的并行。 时间上的并行就是指流水线技术，而空间上的并行则是指用多个处理器并发的执行计算。
并行计算,BaiduTAG,计算机术语
并行计算,BaiduTAG,计算科学
并行计算,BaiduTAG,计算机
并行计算,BaiduTAG,科技
广东金万邦科技投资股份有限公司,经营范围,云计算
广州宽带主干网络有限公司,经营范围,云计算
应用程序接口,BaiduCARD,应用程序编程接口，简称API（Application Programming Interface），就是软件系统不同组成部分衔接的约定。|||在数据封装时，网络分层中的每个层相互之间会用接口进行交互并提供服务，其中应用层与用户之间的接口称之为应用程序接口（API，Application Programming Interface）。API实际上是一种功能集合，也可说是定义、协议的集合，无论是那种集合，它的实质都是通过抽象为用户屏蔽实现上的细节和复杂性。|||从用户角度看应用程序接口，表现为一系列API函数，用户可以使用这些函数进行网络应用程序开发。从网络角度看，应用程序接口给用户提供了一组方法，用户可以使用这组方法向应用层发送业务请求、信息和数据，网络中的各层则依次响应，最终完成网络数据传输。
应用集成,解决方式,SOA
微信接口开发,简称,API
微服务,BaiduCARD,微服务涵盖了微信管家、微信应用解决方案、微信客服客户端、人工微信客服几部分。|||微服务是对于微信公众平台帐号提供的辅助管理平台，强化了微信公众号的互动营销推广与客户关系维护功能。微服务平台开发了为商家定制的“个性化管理、营销推广、客户关系管理、会员卡管理”等几个重要的运营管理模块。
微蓝淡淡,作者,Azure
微软云计算,外文名,Windows Azure
成都铁皮人科技有限公司,经营范围,云服务
手机云盘,功能,云存储
拍购云平台,包括,云服务
拾衣网,方式,云计算
摩计算,基础,云计算
支付宝全民免费wifi计划,公司,阿里云
效用计算,BaiduCARD,效用计算(Utility computing)是一种提供服务的模型，在这个模型里服务提供商产生客户需要的计算资源和基础设施管理，并根据某个应用，而不是仅仅按照速率进行收费。
效用计算,BaiduTAG,计算机学
效用计算,中文名,效用计算
效用计算,外文名,Utility Computing
效用计算,定义,一种提供服务的模型
效用计算,类型,模型
方正电子云服务平台,技术,云计算
无锡朗奇软件科技有限公司,经营范围,云服务
智慧城镇,先进技术,云计算
智慧数字幼儿园系统,相关技术,云计算
智能云电视,技术使用,云存储
智能云电视,技术使用,云计算
智能快递投递箱,核心技术,云计算
服务导向,英文简称,SOA
朱传琪,专业方向,并行计算
桂劲松,研究方向,分布式计算
永嘉驭流智控设备有限公司,生产,API
江苏睿博数据技术有限公司,致力于,云计算
沙盘（计算机安全术语）,特点,虚拟化
洛阳中升网络科技有限公司,经营范围,云存储
济南息宽数据服务有限公司,经营范围,云计算
浙江上一阀门有限公司,设计标准,API
浙江金锋自动化仪表有限公司,经营范围,API
海尔劲-Zing,操作系统,阿里云
深圳山武进口阀门有限公司,行业标准,API
深圳市大拿科技有限公司,经营范围,云服务
深圳市思维云科技有限公司,经营范围,云服务
深圳市政通和金融信息服务有限公司,技术,云计算
深圳市理才网信息技术有限公司,经营范围,云计算
深圳市理才网信息技术有限公司,经营范围,云存储
深圳市群讯计算机系统有限公司,经营范围,云服务
混合云,BaiduCARD,混合云融合了公有云和私有云，是近年来云计算的主要模式和发展方向。我们已经知道私企业主要是面向企业用户，出于安全考虑，企业更愿意将数据存放在私有云中，但是同时又希望可以获得公有云的计算资源，在这种情况下混合云被越来越多的采用，它将公有云和私有云进行混合和匹配，以获得最佳的效果，这种个性化的解决方案，达到了既省钱又安全的目的。
混合云,BaiduTAG,计算机学
温哥华首相酒店管理学院,简称,VPC
湛蓝传播,产品服务,IDC
滕英岩,研究方向,并行计算
潍坊用友软件,特征,云服务
环信,BaiduTAG,云服务
百度云,BaiduCARD,百度云（Baidu Cloud）是百度推出的一项云存储服务，首次注册即有机会获得2T的空间，已覆盖主流PC和手机操作系统，包含Web版、Windows版、Mac版、Android版、iphone版和Windows Phone版，用户将可以轻松将自己的文件上传到网盘上，并可跨终端随时随地查看和分享。|||2013年8月22日，百度云推出“百度云用户破亿，基础服务震撼升级”活动，宣布提供2T永久免费容量和无限制离线下载服务。
百度云,BaiduTAG,软件
百度云,中文名,百度云
百度云,原名,百度云盘
百度云,外文名,Baidu Cloud
百度云,推出时间,2012年3月23日
百度云,更新日期,2014-12-15
百度云,最新版本,5.1.0
百度云,软件大小,18.70
百度云,运营商,北京百度网讯科技有限公司
百度云,运营平台,PC
百度云,运营平台,Mac
百度云,运营平台,Android
百度云,运营平台,Web
百度云,运营平台,WP
百度云,运营平台,IOS
百度云收藏,提供,百度云
百度系统部,BaiduTAG,云计算
百度系统部,层面支持,IDC
百度网盘,中文名,百度云
硬件虚拟化,BaiduCARD,硬件虚拟化是一种对计算机或操作系统的虚拟。虚拟化对用户隐藏了真实的计算机硬件，表现出另一个抽象计算平台。
私有云,BaiduCARD,私有云(Private Clouds)是为一个客户单独使用而构建的，因而提供对数据、安全性和服务质量的最有效控制。该公司拥有基础设施，并可以控制在此基础设施上部署应用程序的方式。私有云可部署在企业数据中心的防火墙内，也可以将它们部署在一个安全的主机托管场所，私有云的核心属性是专有资源。
私有云,BaiduTAG,互联网
私有云,BaiduTAG,计算机学
私有云,BaiduTAG,人物
私有云,中文名,私有云
